date,Tav,Tmax,Tmin,Rain,SolarRad
11/12/1977,5.300000191,6.5,3.299999952,3.1,1.434240033
12/12/1977,5.5,6.5,4.699999809,16.1,1.054079984
13/12/1977,4.800000191,7.699999809,2.900000095,0.2,1.529280066
14/12/1977,2.5,4.099999905,0.800000012,0.4,1.581119934
15/12/1977,3.599999905,4.699999809,1.899999976,0,1.08
16/12/1977,2.900000095,5.199999809,1,0,1.9872
17/12/1977,-0.200000003,2.599999905,-2.400000095,0,2.782080066
18/12/1977,-1.600000024,0.800000012,-2.900000095,0,2.2032
19/12/1977,-2,0,-3.700000048,0,2.376
20/12/1977,-3.099999905,-2.200000048,-4.900000095,0,1.8144
21/12/1977,-3.200000048,-1.899999976,-4.099999905,0.6,2.237759967
22/12/1977,0.300000012,1.299999952,-3.5,1.4,1.2528
23/12/1977,5.199999809,9.199999809,-0.400000006,5.6,1.296
24/12/1977,10.5,12.89999962,7.800000191,9,1.702080066
25/12/1977,6.800000191,9.899999619,6.300000191,0.8,2.064959967
26/12/1977,4.400000095,6.300000191,3.700000048,4.9,1.589759967
27/12/1977,4.699999809,7.699999809,3.200000048,22.6,1.408319934
28/12/1977,2.200000048,3.799999952,1,1.4,3.663360132
29/12/1977,2.099999905,3.799999952,1.100000024,6.2,2.211840033
30/12/1977,2.099999905,4.300000191,0.800000012,7.1,2.142719934
31/12/1977,1.5,2.200000048,0.400000006,0.7,2.229119934
01/01/1978,2.900000095,4.300000191,0,0.4,1.330559967
02/01/1978,2.900000095,4.900000095,0.800000012,0,2.8944
03/01/1978,2.799999952,5.099999905,0.899999976,7.2,1.797119934
04/01/1978,0.200000003,3.099999905,-1.700000048,5,3.611519934
05/01/1978,-4.300000191,-1.100000024,-5.800000191,0,3.827519934
06/01/1978,-1.700000048,0.300000012,-6.400000095,0,1.909440033
07/01/1978,-1.100000024,2.5,-4.5,0,4.907519934
08/01/1978,-1.299999952,0.5,-4.900000095,0,2.747519934
09/01/1978,1.600000024,2.900000095,-0.400000006,3.6,1.9872
10/01/1978,2.700000048,4.800000191,1.200000048,0.4,4.743360132
11/01/1978,2.200000048,4,0.100000001,8.2,1.874880066
12/01/1978,1.399999976,2.900000095,0,0,2.2032
13/01/1978,1.200000048,2.400000095,-0.300000012,0,1.607040033
14/01/1978,0.800000012,1.700000048,-1.600000024,0,1.710719934
15/01/1978,0.699999988,1.5,0.200000003,0,2.0736
16/01/1978,-0.400000006,3.400000095,-2.099999905,0,3.939839868
17/01/1978,-2.200000048,-0.600000024,-3.5,0.4,2.522880066
18/01/1978,0.200000003,1.399999976,-2.700000048,3.2,2.004480066
19/01/1978,-0.400000006,0.899999976,-1.399999976,1.2,1.866240033
20/01/1978,0.600000024,3.700000048,-1.399999976,0,2.954880066
21/01/1978,-0.200000003,1,-1.600000024,0,1.892159967
22/01/1978,-0.5,0.300000012,-1.200000048,0.1,2.134080066
23/01/1978,0.5,2.799999952,-2.400000095,19.4,2.522880066
24/01/1978,4.800000191,6.5,0.100000001,14.9,1.745280066
25/01/1978,2.799999952,4.599999905,2.099999905,5.4,4.726080066
26/01/1978,1.5,3.700000048,-0.400000006,11.7,3.144960132
27/01/1978,1.5,2.900000095,0.100000001,2.3,4.008960132
28/01/1978,2.299999952,4.199999809,-0.100000001,4.2,2.471040033
29/01/1978,1.700000048,3.799999952,0.699999988,6.1,3.421439868
30/01/1978,1.399999976,2.5,0.600000024,4.5,2.695680066
31/01/1978,-0.300000012,2.900000095,-1.700000048,2,5.5296
01/02/1978,-1,-0.100000001,-2.799999952,21,2.108159967
02/02/1978,1.700000048,4.699999809,-0.5,9.6,3.162239868
03/02/1978,-0.100000001,2,-0.899999976,1.4,5.616
04/02/1978,-1.5,1.5,-2.700000048,1.9,3.447360132
05/02/1978,-2.299999952,-0.800000012,-5.199999809,1.6,2.747519934
06/02/1978,0.100000001,0.899999976,-1.5,1.2,2.877119934
07/02/1978,-0.899999976,0.600000024,-2.299999952,0.9,2.790719934
08/02/1978,-3.400000095,-1.799999952,-4.300000191,1.1,3.222719934
09/02/1978,-3.599999905,-2.5,-4.5,1.8,3.188160132
10/02/1978,-4.599999905,-3.099999905,-5.599999905,0.4,3.5424
11/02/1978,-4.5,-3.900000095,-6.099999905,4.1,3.343680066
12/02/1978,-3.599999905,-1,-5.599999905,1,7.568639868
13/02/1978,-2.400000095,-1,-5.099999905,0.4,3.939839868
14/02/1978,-2.5,-0.699999988,-4.599999905,0.8,6.989760132
15/02/1978,-1.600000024,0.699999988,-3,0.1,4.337280066
16/02/1978,-3.099999905,-0.699999988,-4.599999905,1.2,3.853439868
17/02/1978,-4.300000191,-2.099999905,-5.900000095,9.6,3.507839868
18/02/1978,-6.599999905,-2.299999952,-11.80000019,0.2,7.102079736
19/02/1978,-4.800000191,-3.5,-6.699999809,12.3,3.697919934
20/02/1978,-6.599999905,-2.299999952,-10.89999962,10.9,10.57536013
21/02/1978,-2.099999905,-0.699999988,-8,1.1,3.594239868
22/02/1978,2.200000048,5.699999809,-1.799999952,0.4,4.2768
23/02/1978,5,8.699999809,0.699999988,0.3,4.104
24/02/1978,6.800000191,9.199999809,3.700000048,13.7,3.8016
25/02/1978,8.899999619,13,2.700000048,0.8,4.907519934
26/02/1978,6.400000095,10.39999962,4.699999809,0.2,4.5792
27/02/1978,7.599999905,11.69999981,2.900000095,2.9,5.892479736
28/02/1978,6.900000095,11.10000038,4.900000095,0,6.765120264
01/03/1978,7,11.19999981,1.700000048,3.7,5.1408
02/03/1978,7.400000095,10.39999962,4.900000095,5.9,8.933760132
03/03/1978,7.199999809,13.5,4.199999809,0,12.7872
04/03/1978,6.699999809,11.19999981,1.700000048,0.5,5.4
05/03/1978,3.599999905,7.400000095,2,0,4.181760132
06/03/1978,2,5.699999809,-1.200000048,0,13.3488
07/03/1978,1.799999952,7.699999809,-2.099999905,0,12.85632026
08/03/1978,5.099999905,8.5,-2.400000095,0.4,4.3632
09/03/1978,5.300000191,11,2.799999952,0,13.75487974
10/03/1978,7,11.60000038,0.100000001,0,5.019839868
11/03/1978,9.399999619,13.80000019,6.900000095,0,5.840639868
12/03/1978,9.399999619,13.80000019,4.099999905,4.3,6.981120264
13/03/1978,5.599999905,9.800000191,4,1.2,9.72
14/03/1978,7,10.60000038,2.799999952,2.3,7.231679736
15/03/1978,5.400000095,7.599999905,3.400000095,11.6,8.173439868
16/03/1978,4.5,9.100000381,2.5,9.1,5.780160132
17/03/1978,2,6,-0.200000003,0.6,9.6336
18/03/1978,1.600000024,5.699999809,-2.299999952,0,14.46335947
19/03/1978,3.599999905,6.699999809,0.300000012,8.3,8.665920264
20/03/1978,3.599999905,6.800000191,1.5,19.9,6.272639868
21/03/1978,2,3.400000095,0.200000003,7.1,5.641920264
22/03/1978,3,5.5,0.300000012,8.7,10.18656013
23/03/1978,4,8,1.600000024,6,12.07007974
24/03/1978,2,6.599999905,0.699999988,1.9,12.744
25/03/1978,5.800000191,7.400000095,-0.300000012,13.9,6.687360132
26/03/1978,3.099999905,7.5,0.400000006,5.7,12.95135947
27/03/1978,6.099999905,8.800000191,1.600000024,13.9,4.760639868
28/03/1978,10.39999962,15.19999981,7.300000191,0.1,10.63583987
29/03/1978,10.89999962,15,6.099999905,0.9,6.428160132
30/03/1978,11,16.5,5.800000191,0.2,11.1024
31/03/1978,8.800000191,10.89999962,7.400000095,0.1,6.3936
01/04/1978,9.300000191,14.19999981,5.400000095,0,11.67264053
02/04/1978,11.10000038,15.19999981,6,0.7,11.62944053
03/04/1978,8.800000191,12.10000038,6.699999809,5.8,6.575039868
04/04/1978,8.899999619,12.30000019,6.599999905,0.7,5.866560132
05/04/1978,5,8.300000191,4.099999905,0.5,4.985280066
06/04/1978,4,8.100000381,0.300000012,0,18.86975947
07/04/1978,5.5,11.5,-1.700000048,0,21.01247974
08/04/1978,8.100000381,13.69999981,1.100000024,0,20.68415947
09/04/1978,8.399999619,15.5,1.200000048,0,19.98432026
10/04/1978,6.900000095,10.69999981,2.099999905,0.5,7.629120264
11/04/1978,3,6.5,1,0.3,13.824
12/04/1978,1.600000024,7.099999905,-1.700000048,0,18.80064053
13/04/1978,5,11.39999962,-1.600000024,2,18.36864053
14/04/1978,4.699999809,10.69999981,1.899999976,1,10.59263987
15/04/1978,4.099999905,8.5,1.200000048,0,13.15007974
16/04/1978,2.299999952,7.599999905,0.400000006,0.3,12.12192026
17/04/1978,3.099999905,9.399999619,-2.299999952,0,19.23264053
18/04/1978,7.800000191,13.39999962,-2.700000048,0,19.86335947
19/04/1978,8.600000381,13.10000038,2.799999952,0,14.36832026
20/04/1978,9.300000191,16.5,1.399999976,7.2,17.08992026
21/04/1978,8.199999809,15.19999981,4.599999905,0,21.62592026
22/04/1978,7.699999809,13.89999962,2.099999905,0,16.07904053
23/04/1978,9.800000191,16,3.200000048,0,19.86335947
24/04/1978,11.5,18.89999962,3.599999905,0,20.8224
25/04/1978,11.10000038,17,5,0.8,17.66015947
26/04/1978,10.19999981,17.29999924,3.700000048,0.9,16.57152026
27/04/1978,10.19999981,15.60000038,4.900000095,0.3,11.34432026
28/04/1978,10.39999962,15.10000038,7.800000191,3.9,12.66624053
29/04/1978,13.19999981,18.5,6.099999905,5.3,19.58687974
30/04/1978,13.69999981,17.5,9.199999809,4.2,12.58847974
01/05/1978,9.899999619,13.19999981,8.5,48.6,7.490879736
02/05/1978,8.199999809,9,7.800000191,14.9,5.209919934
03/05/1978,10.39999962,15.69999981,7.400000095,0.7,15.88895947
04/05/1978,12.19999981,17,6.800000191,1.4,9.694079736
05/05/1978,15.30000019,20.79999924,10.5,3.1,10.0224
06/05/1978,11.19999981,16.39999962,10.39999962,14.3,10.10016013
07/05/1978,8.199999809,10.5,7.599999905,2.9,7.784639868
08/05/1978,10.30000019,13.19999981,7.099999905,3.9,5.641920264
09/05/1978,9.5,13.60000038,8.199999809,0,9.504
10/05/1978,10.80000019,17.5,4.400000095,0.8,20.12255947
11/05/1978,4.800000191,9.899999619,2.5,0.2,19.21535947
12/05/1978,6,10.10000038,1.200000048,11.5,9.581760132
13/05/1978,6.099999905,10.39999962,3,3.2,10.51487974
14/05/1978,7.699999809,12.10000038,5.199999809,13.4,13.36607974
15/05/1978,7.699999809,11.60000038,5.5,5.2,12.76992026
16/05/1978,8.699999809,13.60000038,3.599999905,1.5,16.61472026
17/05/1978,11.80000019,17.39999962,5.599999905,0.5,20.90015947
18/05/1978,14.39999962,19.89999962,4.900000095,10.8,21.816
19/05/1978,11.80000019,16.29999924,10.80000019,3.5,13.25375947
20/05/1978,11.39999962,14.30000019,7.400000095,6.1,9.918720264
21/05/1978,13.30000019,16.89999962,7.599999905,0.1,14.40287974
22/05/1978,13.30000019,17.70000076,10.89999962,11.6,8.786879736
23/05/1978,9.800000191,12.5,9.100000381,86,4.872960132
24/05/1978,9.199999809,9.899999619,8.600000381,14.8,1.278720016
25/05/1978,11.39999962,13.80000019,8.899999619,0.1,4.985280066
26/05/1978,14.39999962,18.5,10.39999962,0,14.39424053
27/05/1978,15.39999962,20.60000038,8.199999809,0,26.10144053
28/05/1978,17.5,22.70000076,9.300000191,0,23.12064053
29/05/1978,17.79999924,23,10.30000019,0,26.0064
30/05/1978,17.70000076,23.70000076,11.5,0,25.92864053
31/05/1978,18.5,23.89999962,12.10000038,0,27.6048
01/06/1978,18.89999962,25.20000076,11.5,5.3,21.4704
02/06/1978,19.70000076,26.20000076,13.19999981,4.4,22.74048105
03/06/1978,19.39999962,25.89999962,14.5,3.2,20.41632026
04/06/1978,19.39999962,25.60000038,13.10000038,0,23.6304
05/06/1978,19.89999962,25.29999924,13.10000038,0.1,16.5888
06/06/1978,21,28.20000076,15.39999962,0.5,23.25888105
07/06/1978,20.39999962,25.10000038,16.60000038,4.1,18.88704053
08/06/1978,15.80000019,20.5,13.69999981,0,16.86527974
09/06/1978,16.5,21.10000038,11.80000019,0,13.9104
10/06/1978,14.10000038,19.60000038,11.19999981,0,20.93472026
11/06/1978,11.5,17.20000076,7.300000191,0,22.8528
12/06/1978,10.39999962,16.10000038,6,1,13.05504053
13/06/1978,11.19999981,16.20000076,3.900000095,0,18.50687974
14/06/1978,13.69999981,19.10000038,5.5,0.1,26.352
15/06/1978,15.89999962,21.60000038,6.400000095,7.8,24.35615947
16/06/1978,12.89999962,17.39999962,10.30000019,10.1,16.7184
17/06/1978,10.60000038,13.69999981,9.199999809,56.7,8.475839868
18/06/1978,11.10000038,14.89999962,9.100000381,1.2,13.12415947
19/06/1978,14.5,19.39999962,8.199999809,2.9,22.69728105
20/06/1978,14.80000019,19.20000076,10.39999962,0.1,14.67072026
21/06/1978,14.80000019,20.79999924,8.699999809,0.4,21.2112
22/06/1978,15.80000019,18.39999962,11,2.7,16.6752
23/06/1978,12.69999981,17.39999962,11,6.4,11.05056013
24/06/1978,10.30000019,14.89999962,8.899999619,6.3,20.7792
25/06/1978,10.60000038,15.5,7.300000191,2.9,20.20895947
26/06/1978,11.39999962,15.39999962,6.5,8.2,19.5264
27/06/1978,10.10000038,12.80000019,8.100000381,1.5,12.34655947
28/06/1978,11.30000019,13.89999962,7.699999809,1.4,11.8368
29/06/1978,14.10000038,17.39999962,10.30000019,0.2,11.48255947
30/06/1978,16.5,22.79999924,9.800000191,0,20.6064
01/07/1978,14.60000038,19.5,10.10000038,0,18.21312026
02/07/1978,16.79999924,20.70000076,10.89999962,4,14.46335947
03/07/1978,15.89999962,19.39999962,14.89999962,12.3,9.4608
04/07/1978,12.39999962,15.39999962,10.10000038,0.7,19.44
05/07/1978,11.80000019,15.10000038,6.400000095,5.2,14.48064053
06/07/1978,12.69999981,16.39999962,10.89999962,1.2,16.34687974
07/07/1978,11.30000019,14.69999981,8.699999809,17.6,11.016
08/07/1978,12.10000038,15.10000038,9.300000191,12,10.4544
09/07/1978,12.30000019,15.19999981,10.69999981,31.6,11.02463987
10/07/1978,13.19999981,17.5,10.10000038,5.5,17.91072026
11/07/1978,16.89999962,22.89999962,8,0,22.14431895
12/07/1978,17.60000038,22.5,12.10000038,0,19.7856
13/07/1978,18,23.70000076,12,0,22.73184053
14/07/1978,16.70000076,23.60000038,11.89999962,0,19.008
15/07/1978,13.10000038,18.29999924,10.19999981,0,15.31872026
16/07/1978,15.89999962,22.5,6.800000191,0,24.56351895
17/07/1978,17.10000038,23.39999962,10.69999981,4,21.60864053
18/07/1978,15,20,12.30000019,7.1,14.93855947
19/07/1978,15,18.79999924,12.19999981,3.1,14.75712026
20/07/1978,13,16.79999924,11.19999981,2.3,13.36607974
21/07/1978,12.5,15.39999962,10.5,0.9,13.12415947
22/07/1978,14.19999981,19.60000038,8.300000191,0,20.35584053
23/07/1978,16.10000038,21.89999962,10.60000038,0,18.65375947
24/07/1978,19,25.10000038,11.5,0,22.79231895
25/07/1978,19.39999962,25.29999924,12.69999981,0,19.0944
26/07/1978,19.5,25.89999962,13.60000038,12.7,17.61695947
27/07/1978,19.20000076,24.29999924,15.80000019,0.1,13.87584053
28/07/1978,22.29999924,28.70000076,14.80000019,0,23.5872
29/07/1978,23.10000038,30.29999924,17.20000076,0,23.35391895
30/07/1978,23.5,29.79999924,16.79999924,0,24.90911895
31/07/1978,21.39999962,27.5,16.70000076,12.1,18.36
01/08/1978,15.5,19.20000076,14.69999981,14.5,9.141120264
02/08/1978,18.70000076,24,12.19999981,5,22.248
03/08/1978,17.10000038,22.5,13.19999981,0,20.70144053
04/08/1978,16.10000038,21.10000038,11,0,16.48512026
05/08/1978,16.79999924,21.39999962,9.899999619,0.4,19.67327974
06/08/1978,18.89999962,23.70000076,13.69999981,0,14.32512026
07/08/1978,14.10000038,18.20000076,13.19999981,2.3,8.614079736
08/08/1978,14,17.89999962,12.10000038,1.3,10.6704
09/08/1978,13.30000019,17.60000038,11.39999962,9.1,13.98815947
10/08/1978,13.69999981,17.70000076,11.30000019,3.5,12.28607974
11/08/1978,13,19.10000038,10,0,12.71807974
12/08/1978,14,18.39999962,8,0.1,9.659520264
13/08/1978,11.89999962,14.39999962,10.69999981,5.5,9.8064
14/08/1978,15.19999981,21.70000076,9.199999809,0,17.08992026
15/08/1978,18.39999962,25.79999924,9.100000381,5.8,18.6624
16/08/1978,15.30000019,20.70000076,13.10000038,0,16.83935947
17/08/1978,15.30000019,20.5,10.30000019,0,19.94112026
18/08/1978,14.10000038,20.79999924,8.699999809,0,21.72095947
19/08/1978,15.69999981,22.5,6.5,0,22.8528
20/08/1978,18.70000076,25.89999962,10.89999962,0,22.80095947
21/08/1978,20.39999962,28,13.39999962,0,20.31264053
22/08/1978,20.89999962,27.89999962,14.10000038,0,20.44224053
23/08/1978,18.79999924,24.39999962,15,0,13.0896
24/08/1978,17,23.89999962,12.60000038,0,20.92607974
25/08/1978,15.10000038,21.29999924,9.800000191,0,17.59967974
26/08/1978,11.60000038,16.20000076,8.399999619,0,13.19327974
27/08/1978,11.80000019,18.79999924,5.900000095,0.1,14.74847974
28/08/1978,10.39999962,17.10000038,5.099999905,0,18.25632026
29/08/1978,14,20.70000076,4,4.8,16.90847974
30/08/1978,11,15.80000019,9.199999809,2.7,9.987839868
31/08/1978,10.30000019,13.60000038,7.900000095,2.6,10.10016013
01/09/1978,9.399999619,10.89999962,8.800000191,5.3,7.6464
02/09/1978,10.89999962,15.80000019,8.5,0,14.45472026
03/09/1978,11.69999981,17.29999924,4.900000095,0,16.21727974
04/09/1978,12.5,19,6.699999809,0,12.15647974
05/09/1978,13.39999962,20.29999924,7.199999809,0.3,13.96224053
06/09/1978,14.60000038,18.70000076,10.69999981,5.1,8.6832
07/09/1978,14.60000038,18.39999962,12.19999981,4.7,9.227520264
08/09/1978,15.39999962,19,12.89999962,0.1,8.225279736
09/09/1978,15.19999981,19.89999962,11.19999981,3,8.233920264
10/09/1978,18.10000038,22.29999924,12.89999962,0.5,17.11584053
11/09/1978,16.39999962,21.5,13.39999962,10.9,13.87584053
12/09/1978,11.39999962,16,9.699999809,0.7,13.3056
13/09/1978,12.89999962,19.79999924,6.800000191,0,13.67712026
14/09/1978,16,22.20000076,7.5,0,13.19327974
15/09/1978,14.60000038,18.70000076,8.699999809,0,16.26912026
16/09/1978,14.10000038,20.29999924,10.19999981,0,17.47872026
17/09/1978,16.10000038,23.20000076,9.5,0,17.00352026
18/09/1978,11.5,17.79999924,6.599999905,0,13.61664053
19/09/1978,10.60000038,14.80000019,5.800000191,0,8.0784
20/09/1978,7.800000191,13.10000038,3.599999905,0,10.64447974
21/09/1978,12.19999981,15.60000038,4.400000095,0,7.395839868
22/09/1978,14.10000038,18.29999924,8.699999809,0.6,9.504
23/09/1978,13.80000019,16.39999962,12.5,0,6.0912
24/09/1978,16.10000038,22.29999924,10.30000019,0.2,12.89087974
25/09/1978,15.39999962,23.79999924,8.899999619,0.2,15.94944053
26/09/1978,11.60000038,16.70000076,9.800000191,2.9,5.365439868
27/09/1978,9.899999619,12.5,8.300000191,5.1,7.058879736
28/09/1978,8.600000381,10.69999981,7.199999809,25.4,5.503680066
29/09/1978,11.30000019,13.60000038,8.199999809,7.2,6.022079736
30/09/1978,8.5,11.5,7.099999905,4.1,9.555839868
01/10/1978,6.800000191,10.10000038,5.300000191,2.3,4.734719934
02/10/1978,8.399999619,13.39999962,1.700000048,0,10.87776013
03/10/1978,8.100000381,9.899999619,6.400000095,0,3.913919934
04/10/1978,8.5,11.10000038,6,0.2,4.345919934
05/10/1978,9.399999619,11.19999981,6.199999809,0,5.3568
06/10/1978,10.19999981,13.69999981,8.300000191,0,4.639680066
07/10/1978,10.19999981,16.29999924,4.5,0,13.0896
08/10/1978,11.5,19.79999924,5.300000191,0,11.73312026
09/10/1978,14.30000019,22.10000038,7.800000191,0,11.61215947
10/10/1978,13.89999962,21.60000038,8.899999619,0,10.99007974
11/10/1978,12.60000038,20.20000076,6.599999905,0,11.56895947
12/10/1978,11.10000038,16.10000038,7.300000191,0,8.458560132
13/10/1978,9.5,11.60000038,5.5,0,4.950719934
14/10/1978,11.39999962,17.39999962,7.400000095,0,8.959679736
15/10/1978,10.60000038,14.19999981,8,0.1,5.944320264
16/10/1978,11.89999962,15.30000019,6.800000191,4.9,6.1776
17/10/1978,6.400000095,12.80000019,5,11,4.302719934
18/10/1978,5.300000191,9.800000191,3.400000095,0,8.925120264
19/10/1978,4.199999809,10.19999981,0.600000024,0,7.309439868
20/10/1978,5.400000095,9.300000191,-1,0.3,7.2144
21/10/1978,6.900000095,10.39999962,5.400000095,0.1,3.792960132
22/10/1978,8.399999619,10.10000038,3.5,5.2,1.969919934
23/10/1978,7.400000095,10.39999962,5.599999905,0,3.516480066
24/10/1978,6.800000191,10.39999962,0.5,0.1,5.832
25/10/1978,10.89999962,12.19999981,7.199999809,9.1,3.041280066
26/10/1978,6.800000191,11.60000038,5.599999905,1.8,2.047680066
27/10/1978,5.900000095,10.19999981,2.099999905,0,6.713279736
28/10/1978,7.900000095,10.19999981,4.300000191,0,2.185919934
29/10/1978,8.5,10.80000019,6.699999809,0,3.378239868
30/10/1978,7.400000095,8.800000191,6.800000191,0,2.928960132
31/10/1978,5.400000095,9,3.400000095,0,3.438719934
01/11/1978,3,7,0.600000024,0,3.404160132
02/11/1978,3.599999905,5,0.800000012,0,4.207680066
03/11/1978,3.900000095,4.800000191,2.400000095,0.5,3.24
04/11/1978,5.800000191,6.800000191,3.900000095,0.6,1.270079984
05/11/1978,6.599999905,8.199999809,5.5,0,3.2832
06/11/1978,5.199999809,7.099999905,4.199999809,0,3.1968
07/11/1978,2.700000048,4.300000191,2,0,3.818880066
08/11/1978,1.700000048,3,0.699999988,0,4.207680066
09/11/1978,0.300000012,2.400000095,-0.5,0,4.207680066
10/11/1978,-0.200000003,0.5,-1.200000048,0,3.870719934
11/11/1978,-0.300000012,1.700000048,-1.200000048,0,3.775680066
12/11/1978,-0.699999988,0.699999988,-1.600000024,0,3.5856
13/11/1978,3.700000048,6,-1.399999976,0,2.756159967
14/11/1978,6,9.899999619,3.599999905,0,3.049919934
15/11/1978,5.400000095,8.199999809,0.899999976,1.9,4.933439868
16/11/1978,6.099999905,10,2.900000095,0.6,3.0672
17/11/1978,4.900000095,10.5,1.100000024,0,5.685120264
18/11/1978,3.5,10.30000019,0.200000003,0,7.0848
19/11/1978,5.199999809,10.89999962,-1.299999952,0.8,6.4368
20/11/1978,5.099999905,6.5,2.400000095,3.1,1.6416
21/11/1978,3.400000095,6.699999809,0.600000024,0.2,3.879360132
22/11/1978,6.400000095,9.100000381,-0.100000001,0.1,2.877119934
23/11/1978,7.900000095,9.5,6.5,0,2.125440033
24/11/1978,3.599999905,9.399999619,1.299999952,0,6.419520264
25/11/1978,3,6,0.600000024,7.8,2.255040033
26/11/1978,0.5,2.700000048,-0.300000012,0.6,2.643840033
27/11/1978,0,2.799999952,-1.399999976,1.1,2.7648
28/11/1978,-2.900000095,1,-4.5,0.2,3.706560132
29/11/1978,-2,0.200000003,-5.900000095,0,3.939839868
30/11/1978,-1.799999952,0.200000003,-2.5,0,2.704319934
01/12/1978,-1.100000024,-0.300000012,-2.700000048,0,1.762559967
02/12/1978,-1.399999976,1.399999976,-2.599999905,0,3.1968
03/12/1978,-3.5,-1.399999976,-4.800000191,0,2.177280066
04/12/1978,-1,0.800000012,-4.199999809,0,1.944
05/12/1978,-5,-1.200000048,-6.699999809,0,3.464639868
06/12/1978,-6.300000191,-2.200000048,-9,0,5.538239868
07/12/1978,-7,-4.900000095,-9.899999619,0,5.365439868
08/12/1978,-1.200000048,1.399999976,-7.800000191,22.6,1.270079984
09/12/1978,7.5,9,-0.600000024,1.2,2.5488
10/12/1978,5.699999809,9.800000191,3.5,0.7,1.632959967
11/12/1978,3.700000048,6.900000095,0.100000001,2.2,3.1536
12/12/1978,8.399999619,11.69999981,1.899999976,13,3.637439868
13/12/1978,6.300000191,8.800000191,4.900000095,12.5,2.367359967
14/12/1978,4.900000095,6.199999809,4,9.8,1.736640033
15/12/1978,5.199999809,6.699999809,3.400000095,12.5,1.9872
16/12/1978,5.300000191,6.5,4.5,4,1.753919934
17/12/1978,-2.099999905,5.400000095,-3.200000048,0.6,2.211840033
18/12/1978,-4.400000095,-1.700000048,-6,0.2,4.855680066
19/12/1978,-5.5,-2.099999905,-7.400000095,3.1,5.3568
20/12/1978,-4.300000191,-2.400000095,-7.800000191,0.1,1.5552
21/12/1978,-4.900000095,-2,-8.100000381,0,1.710719934
22/12/1978,-1.799999952,-1.200000048,-5.099999905,0.2,1.779840033
23/12/1978,-2.900000095,-1.700000048,-3.299999952,1.4,1.788480066
24/12/1978,1.200000048,3.5,-3.5,7.9,1.460159967
25/12/1978,6.800000191,8,2.099999905,4.1,2.687040033
26/12/1978,6.900000095,8.800000191,5,0.1,1.624319934
27/12/1978,6.300000191,9.699999809,2.799999952,5.2,3.188160132
28/12/1978,9.399999619,10.30000019,5.400000095,9.1,1.6848
29/12/1978,8.5,10.19999981,7,36.7,1.408319934
30/12/1978,7.699999809,8.399999619,7.099999905,46,1.408319934
31/12/1978,0.600000024,11.60000038,-6.900000095,50.4,1.287359967
01/01/1979,-12.69999981,-8.199999809,-17.70000076,1,3.015360132
02/01/1979,-9.600000381,-7.099999905,-15.19999981,3,4.008960132
03/01/1979,-9.5,-5.300000191,-12.39999962,0.1,2.600640033
04/01/1979,-10.80000019,-6.800000191,-14,0,2.808
05/01/1979,-12.10000038,-9,-14.60000038,0,4.501439868
06/01/1979,-12.30000019,-7.400000095,-15.10000038,0,5.451839868
07/01/1979,-9,-6.400000095,-14.5,0.1,3.170880066
08/01/1979,-6.599999905,-4,-11.80000019,0.2,2.8512
09/01/1979,0.300000012,2.200000048,-6.5,6,1.823040033
10/01/1979,-0.600000024,0.899999976,-2,16,3.525119934
11/01/1979,0.100000001,0.899999976,-0.899999976,7.8,3.049919934
12/01/1979,-0.5,0.899999976,-1.200000048,0.6,3.646080066
13/01/1979,-2.099999905,0.300000012,-3,0.7,4.890239868
14/01/1979,-4,0.400000006,-6.099999905,0,5.287680066
15/01/1979,-6.300000191,-3.400000095,-9.399999619,0,4.466880066
16/01/1979,-8,-5.199999809,-10.5,0,2.3328
17/01/1979,-5.699999809,-4.5,-8.800000191,0,1.909440033
18/01/1979,-7,-5,-7.699999809,0.1,2.669759967
19/01/1979,-7,-3.299999952,-9.100000381,0,6.445439868
20/01/1979,-5,-3.599999905,-9.600000381,5.3,2.2896
21/01/1979,-3.900000095,-3.099999905,-4.5,0.1,2.177280066
22/01/1979,-2.700000048,-1.5,-5.300000191,0.6,2.255040033
23/01/1979,2,4.5,-2.299999952,4.5,1.0368
24/01/1979,-0.300000012,3.900000095,-1.299999952,0.7,2.514240033
25/01/1979,-3.900000095,-0.200000003,-6.300000191,0,6.592320264
26/01/1979,-0.899999976,2.400000095,-6.900000095,0.4,3.568319934
27/01/1979,-1,0.800000012,-3.099999905,11.1,2.306880066
28/01/1979,-0.100000001,0.5,-0.699999988,0.2,2.3328
29/01/1979,0.100000001,1.899999976,-3,6.3,3.257280066
30/01/1979,1,2.700000048,-0.300000012,5,2.782080066
31/01/1979,0.600000024,2.400000095,-1,0.6,3.991680066
01/02/1979,0.300000012,2.299999952,-3.700000048,16.2,4.328639868
02/02/1979,3.299999952,7.400000095,0.200000003,13.1,2.004480066
03/02/1979,-0.400000006,1.600000024,-1.100000024,0,3.015360132
04/02/1979,-0.5,1.299999952,-3.299999952,8.4,2.7648
05/02/1979,0.5,1.899999976,-0.400000006,5.9,1.745280066
06/02/1979,-0.899999976,0.800000012,-2.099999905,0.2,4.397760132
07/02/1979,0.400000006,1.799999952,-2.900000095,26.6,2.7216
08/02/1979,0.800000012,6.199999809,-2.799999952,3.1,4.898880066
09/02/1979,-0.899999976,-0.200000003,-2.400000095,3.7,2.4192
